Date,Open,High,Low,Close,Volume,Market Cap,Returns,Log Returns,Day,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Weekend,VolChange,VolLogChange,Parkinson,GarmanKlass
2020-08-28,1.0007343661432893,1.0012121301004522,0.9992144144199984,1.000582580704647,33602122077.113125,13110809493.5132,-0.000151674054352,-0.0001516855580246,Friday,0,0,0,0,1,0,0,-0.0159859155632894,-0.0161150685803784,0.001199495114888287,0.0014091473910755254
2020-08-29,1.000582580704647,1.0007235122240126,0.9988624185935626,0.9988624185935626,30619096376.062668,13294143834.432615,-0.001719160561313,-0.0017206400136847,Saturday,0,0,0,0,0,1,1,-0.0887749200542973,-0.0929653431435481,0.0011179324056161328,0.0007673911606001189
2020-08-30,0.9988624185935626,1.0014316521951363,0.998852260362238,0.999699808804962,34084957771.290344,13333786547.144213,0.0008383438958274,0.000837992681862,Sunday,0,0,0,0,0,0,1,0.1131928046686971,0.1072322870021921,0.001548863653475176,0.0017476905818533603
2020-08-31,0.999699808804962,1.001224242932812,0.998827882998942,0.9993939023534,34360502515.78458,13328167011.34924,-0.0003059983095602,-0.0003060451365958,Monday,1,0,0,0,0,0,0,0.0080840570888522,0.0080515561415261,0.0014391239888732973,0.0016837285475658915
2020-09-01,0.9993939023534,1.0024647227100103,0.998765435875666,1.0004480966239535,39154409821.1395,13429799174.013144,0.0010548336027176,0.0010542776566722,Tuesday,0,1,0,0,0,0,0,0.1395179626128195,0.1306053331711257,0.0022202850357248955,0.0025307313101748394
2020-09-02,1.0004480966239535,1.001652661303318,0.9975598327450126,0.9996798509247026,42701138487.22915,13499965224.953876,-0.0007679016051341,-0.0007681965925956,Wednesday,0,0,1,0,0,0,0,0.0905831216021741,0.0867125271404547,0.0024589657073332237,0.0028555706307133093
2020-09-03,0.9996798509247026,1.0039968471704213,0.9945842912070888,0.9945842912070888,40757050452.40616,13671913453.09146,-0.0050971915787842,-0.0051102265732217,Thursday,0,0,0,1,0,0,0,-0.0455277799069553,-0.0465967403854477,0.005656870898942697,0.005854385466185955
2020-09-04,0.9945842912070888,1.0042336325538277,0.9945842912070888,1.000524956828599,45554137151.89881,13838315833.539677,0.005973013724458,0.0059552459941416,Friday,0,0,0,0,1,0,0,0.117699554954165,0.1112726042293057,0.005798492208982616,0.005736792359338215
2020-09-05,1.000524956828599,1.0068272706655956,0.9981737910140676,1.0020241647788606,44520386871.37055,14105473925.854424,0.001498421343745,0.0014972998306762,Saturday,0,0,0,0,0,1,1,-0.0226927858842161,-0.0229542299846735,0.005184013644608746,0.006032349061644538
2020-09-06,1.0020241647788606,1.0040829637431914,0.9996409313092496,1.0007638412980615,54908975460.66191,14149901767.312817,-0.0012577775318195,-0.0012585691978754,Sunday,0,0,0,0,0,0,1,0.2333445263920626,0.2097296063939111,0.0026627588015727213,0.003036006001991693
2020-09-07,1.0007638412980615,1.0031268474924244,0.9979678571539176,1.000277846387707,44211703978.97434,14157829770.680506,-0.0004856239707105,-0.0004857419242198,Monday,1,0,0,0,0,0,0,-0.1948182677229398,-0.2166872726608183,0.003096601383491156,0.0036334486816322923
2020-09-08,1.000277846387707,1.0027264807527714,0.9993101412063182,1.0010970847334324,41299857197.58751,14217758565.574842,0.0008190107865369,0.0008186755802152,Tuesday,0,1,0,0,0,0,0,-0.0658614466153942,-0.0681305076603247,0.0020496358174565727,0.002359009609407913
2020-09-09,1.0010970847334324,1.002038259181483,0.9986048424087,0.9998683627287868,39042740201.25855,14350775221.115477,-0.0012273754697555,-0.0012281293119221,Wednesday,0,0,1,0,0,0,0,-0.0546519322217124,-0.0562020936123406,0.0020613161187199255,0.0023038554211935883
2020-09-10,0.9998683627287868,1.0021453472304385,0.9989269201079845,0.9999834242129534,39487635983.2898,14439523148.256742,0.0001150766325404,0.0001150700117326,Thursday,0,0,0,1,0,0,0,0.0113950962390931,0.0113306611638496,0.0019318284172966742,0.0022734294737200697
2020-09-11,0.9999834242129534,1.002104070832305,0.9989166689264602,1.0003494390637715,37887038427.9066,14576379828.94653,0.0003660209179028,0.0003659539485876,Friday,0,0,0,0,1,0,0,-0.0405341448158743,-0.0413785502185183,0.0019132550786849364,0.0022411736791962673
2020-09-12,1.0003494390637715,1.0016685191452095,0.9995098426074128,1.000341551095967,34178693056.724045,14687927288.798183,-7.88521240324691e-06,-7.885243491697658e-06,Saturday,0,0,0,0,0,1,1,-0.0978789983344564,-0.1030066197286129,0.0012956545094125376,0.0015255087327791079
2020-09-13,1.000341551095967,1.0013823755041935,0.9991859795458252,1.0007652107745593,35453084932.73681,14719856614.527227,0.0004235150265707,0.0004234253693951,Sunday,0,0,0,0,0,0,1,0.037286149996951,0.0366078313921031,0.0013186959883022824,0.001530180009447603
2020-09-14,1.0007652107745593,1.0025542941332,0.9992398578202828,1.0007126878666253,37897592325.24918,14727837982.63665,-5.248274757008176e-05,-5.248412483766674e-05,Monday,1,0,0,0,0,0,0,0.0689504847645896,0.0666773117602149,0.0019887396323977746,0.0023413347484773275
2020-09-15,1.0007126878666253,1.0031383430375278,0.99881852191708,1.000209881796057,39839866851.80271,14770073181.475653,-0.0005024479819879,-0.0005025742512728,Tuesday,0,1,0,0,0,0,0,0.0512506047847132,0.0499805076054148,0.002591785114604907,0.003035564851729639
2020-09-16,1.000209881796057,1.003269257990892,0.9980965785365128,1.0001804559168597,39171762108.17547,14958166823.444405,-2.941970453684828e-05,-2.942013730484376e-05,Wednesday,0,0,1,0,0,0,0,-0.0167697534259457,-0.0169119578043355,0.0031043974705500747,0.0036551029578804563
2020-09-17,1.0001804559168597,1.001731124842452,0.9993249865716148,1.00095238266428,39862773089.70977,15055457580.50033,0.0007717874738042,0.0007714897990031,Thursday,0,0,0,1,0,0,0,0.0176405386008939,0.0174867502718003,0.0014442713385812332,0.0016314955291187624
2020-09-18,1.00095238266428,1.0019217283986606,0.9988193297711248,1.0005763265154215,38692636727.34213,15125766369.40055,-0.0003756983402722,-0.0003757689325752,Friday,0,0,0,0,1,0,0,-0.029354113416402,-0.0297935666154377,0.0018624916422390356,0.0021804440754178206
2020-09-19,1.0005763265154215,1.0053104782045064,0.999146844452698,1.0008455154449056,36957531122.78037,15210610012.846315,0.0002690338781266,0.0002689976950023,Saturday,0,0,0,0,0,1,1,-0.0448433022745035,-0.0458798705733309,0.003693419594899412,0.0043454541839331035
2020-09-20,1.0008455154449056,1.0024014418819005,0.9988740689522888,1.0024014418819005,32696231132.100822,15204231374.023952,0.0015546119885476,0.0015534048302767,Sunday,0,0,0,0,0,0,1,-0.1153026152240161,-0.1225096305546048,0.0021170553651241107,0.0022980668299678216
2020-09-21,1.0024014418819005,1.0043540568718643,0.9987894026292522,1.0000461650234065,37574018068.440216,15215073637.752584,-0.0023496343481631,-0.0023523990705216,Monday,1,0,0,0,0,0,0,0.1491849906685554,0.1390529873594563,0.0033366796918700577,0.0036464427291989206
2020-09-22,1.0000461650234065,1.0035522418232103,0.9980009869404716,1.0005470098152367,38840623585.02419,15227930169.676882,0.0005008216713859,0.0005006963020694,Tuesday,0,1,0,0,0,0,0,0.0337096105685819,0.0331538958002987,0.003331289739000432,0.003909929269376469
2020-09-23,1.0005470098152367,1.0014335061391713,0.9950231809492086,0.9994883232412052,32005974295.559746,15216014058.716496,-0.0010581077786909,-0.0010586679699233,Wednesday,0,0,1,0,0,0,0,-0.1759665180066698,-0.1935441164111319,0.0038566384850835206,0.004492919026277781
2020-09-24,0.9994883232412052,1.002217992643043,0.9986698608127595,1.0006748069623472,34367697854.57803,15242325869.030764,0.0011870911280829,0.0011863870925242,Thursday,0,0,0,1,0,0,0,0.0737900848513126,0.0711945252621856,0.0021299270273288894,0.0023969424473207503
2020-09-25,1.0006748069623472,1.00082827776854,0.998119572822132,0.9997617899591168,33396070549.38338,15222701702.21424,-0.000912401308475,-0.0009128177999063,Friday,0,0,0,0,1,0,0,-0.0282715272144777,-0.0286788625329821,0.0016276003400062424,0.001830446432529063
2020-09-26,0.9997617899591168,1.001115113204175,0.9987799323732808,0.9993468491719122,30438205315.47723,15275907044.292616,-0.0004150396538175,-0.0004151258066133,Saturday,0,0,0,0,0,1,1,-0.0885692593543991,-0.0927396716827627,0.001402493248570373,0.0016310283658778095
2020-09-27,0.9993468491719122,1.0005573993140564,0.998986595076684,0.9993902302424956,29580451547.885902,15340084396.320322,4.340942348424193e-05,4.340848132248401e-05,Sunday,0,0,0,0,0,0,1,-0.0281801689258984,-0.0285848506800581,0.0009435794174779786,0.0011106522243125516
2020-09-28,0.9993902302424956,1.0037461108531034,0.9989418201911902,0.9989418201911902,30195150508.05761,15393345559.893135,-0.0004486836450229,-0.0004487843336489,Monday,1,0,0,0,0,0,0,0.0207805806877765,0.0205676098065284,0.002881403613821186,0.0033811075226746604
2020-09-29,0.9989418201911902,1.00168074594522,0.9989418201911902,1.0011519717068906,30614791863.410748,15462854606.631788,0.0022124927308353,0.0022100487729555,Tuesday,0,1,0,0,0,0,0,0.0138976407897406,0.0138019541068792,0.00164438170905411,0.0013644574724306793
2020-09-30,1.0011519717068906,1.0022314294736052,0.9986347750576848,1.0022314294736052,28969043934.489304,15504448487.218271,0.0010782156927426,0.0010776348356912,Wednesday,0,0,1,0,0,0,0,-0.0537566264132717,-0.0552554770695523,0.0021590783325608222,0.0024522997480067757
2020-10-01,1.0022314294736052,1.002809444368878,0.9942266645379838,0.9999172890023902,29778576858.61934,15509818739.388956,-0.0023089881270541,-0.0023116579506586,Thursday,0,0,0,1,0,0,0,0.0279447580652201,0.0275614282984315,0.005162166377810903,0.005905730585071553
2020-10-02,0.9999172890023902,1.0017469527370788,0.9957094835676552,1.0011500978539685,33714320496.28924,15548457280.405388,0.0012329108268627,0.0012321514164353,Friday,0,0,0,0,1,0,0,0.1321669486206729,0.1241334500203895,0.00363049799934981,0.004205425500470756
2020-10-03,1.0011500978539685,1.0011917554806986,0.9993515713328758,1.000060894046484,28979796681.08133,15592642270.643002,-0.0010879525555851,-0.0010885448055656,Saturday,0,0,0,0,0,1,1,-0.1404306462510202,-0.1513237666071385,0.0011048433742977233,0.001111075403760406
2020-10-04,1.000060894046484,1.0020703164247653,0.9998410491521118,1.000675540229888,24755857367.37007,15589998199.891716,0.0006146087573897,0.0006144199627799,Sunday,0,0,0,0,0,0,1,-0.1457546220974263,-0.157536798709511,0.001337533733603327,0.0015278236251247764
2020-10-05,1.000675540229888,1.0014998477081156,0.9988354970020188,1.0008604725634689,26260454586.818302,15623316453.42684,0.0001848074886876,0.0001847904138873,Monday,1,0,0,0,0,0,0,0.0607774231819333,0.0590020574005175,0.0015998383665609321,0.0018801610532721545
2020-10-06,1.0008604725634689,1.0008604725634689,0.9957371754575436,0.9999909594483132,28304369883.039425,15606600265.058376,-0.0008687655662218,-0.0008691431617368,Tuesday,0,1,0,0,0,0,0,0.0778324415315752,0.0749520258337778,0.003082103433889927,0.003588467755028799
2020-10-07,0.9999909594483132,1.001623730673713,0.9992021904271092,1.0000895459647807,30911555929.56224,15617449255.79426,9.858740775214868e-05,9.858254833304744e-05,Wednesday,0,0,1,0,0,0,0,0.0921124920744163,0.0881138867372228,0.0014536835230956166,0.001710484490460605
2020-10-08,1.0000895459647807,1.0018913142098038,0.9979672866910472,1.0014692208474791,28719269012.671097,15619005916.195389,0.0013795513494418,0.0013786006427443,Thursday,0,0,0,1,0,0,0,-0.0709212736455803,-0.0735618006431641,0.002356788340978367,0.002639306104402931
2020-10-09,1.0014692208474791,1.0044780358403882,0.998136923214104,1.0003139927309028,31602108695.160965,15621780598.850538,-0.0011535333213722,-0.0011541991530225,Friday,0,0,0,0,1,0,0,0.1003799811624015,0.0956555575749206,0.0038032662706612595,0.004420170393205321
2020-10-10,1.0003139927309028,1.0030935013063524,0.9985341007211636,1.0002636376384006,32806202735.602253,15717102466.729595,-5.033928633213503e-05,-5.03405533965315e-05,Saturday,0,0,0,0,0,1,1,0.038101699226978,0.0373937560782391,0.0027359773014583497,0.0032212151483287867
2020-10-11,1.0002636376384006,1.001573311671545,0.9986030651014406,0.9999388613809014,27993752683.414585,15719102078.981106,-0.0003246906568212,-0.0003247433802454,Sunday,0,0,0,0,0,0,1,-0.1466932973307836,-0.1586362384731244,0.0017836588707148189,0.0020903762742564115
2020-10-12,0.9999388613809014,1.003275325349164,0.9991843966275256,1.0000910640024514,29169026204.744583,15726218655.004017,0.0001522119275771,0.0001522003445171,Monday,1,0,0,0,0,0,0,0.0419834216091474,0.0411260330406412,0.002453838617791504,0.0028876251432008856
2020-10-13,1.0000910640024514,1.0009305773951878,0.9975937002389144,1.0000156197781906,33148626663.435287,15739929031.416197,-7.543735463333423e-05,-7.544020017367886e-05,Tuesday,0,1,0,0,0,0,0,0.1364324071279208,0.1278938879512984,0.002005480592418457,0.0023608073733902657
2020-10-14,1.0000156197781906,1.002706079884595,0.9983237907123772,1.0002155305353344,30078341775.38088,15752063332.17413,0.0001999076346308,0.0001998876557622,Wednesday,0,0,1,0,0,0,0,-0.0926217824716429,-0.0971959174092002,0.0026304825425413924,0.0030946637983898565
2020-10-15,1.0002155305353344,1.0036656982283858,0.9984848659715384,0.9984848659715384,31333547893.37477,15759956940.087782,-0.001730291633114,-0.0017317903167044,Thursday,0,0,0,1,0,0,0,0.0417312273185643,0.040883970825506,0.00310807175054324,0.0034976022500403515
2020-10-16,0.9984848659715384,1.0025038549731895,0.9974250834572244,1.000567926687156,30672224247.48529,15780961616.011,0.0020862216209864,0.0020840484825679,Friday,0,0,0,0,1,0,0,-0.0211059292787367,-0.0213318438162887,0.003050228072152428,0.0033496501206057307
2020-10-17,1.000567926687156,1.001868021305968,0.9992058029531452,1.0002188272451635,25347347110.28969,15824277049.473066,-0.0003489012916378,-0.0003489621718547,Saturday,0,0,0,0,0,1,1,-0.1736058361542584,-0.1906834233437779,0.0015979680351897562,0.0018689206413506879
2020-10-18,1.0002188272451635,1.004398678411904,0.999728998050742,1.0010666161869577,23078759477.203674,15830600054.292751,0.0008476034630633,0.0008472444501008,Sunday,0,0,0,0,0,0,1,-0.0895000026320342,-0.0937613827052314,0.002798657959678339,0.003252820415774938
2020-10-19,1.0010666161869577,1.0028955982511751,0.9974447197299732,0.9998363414115686,23604235312.66052,15842499078.974483,-0.0012289639425547,-0.0012297197380345,Monday,1,0,0,0,0,0,0,0.0227688076551899,0.0225134669569355,0.003273037335663682,0.0037771548705991843
2020-10-20,0.9998363414115686,1.0040216808380402,0.999109140022192,0.9997039772599464,24528475031.44347,15872209886.457634,-0.0001323858176982,-0.000132394581474,Tuesday,0,1,0,0,0,0,0,0.0391556729773499,0.038408530515842,0.0029456761515899445,0.003467292337661563
2020-10-21,0.9997039772599464,1.007102131364675,0.9818374685364072,1.0004835224494262,30447823018.07373,15927717203.603985,0.000779776020914,0.000779472153548,Wednesday,0,0,1,0,0,0,0,0.2413255605593967,0.2161798090939677,0.015258173247353325,0.017958592721132483
2020-10-22,1.0004835224494262,1.0055073704959128,0.9963852748910385,0.9981175609549194,34054680774.38282,16067932572.673058,-0.0023648180518898,-0.0023676186502406,Thursday,0,0,0,1,0,0,0,0.1184602838162869,0.1119529928833538,0.0054732351942338876,0.006273980870065314
2020-10-23,0.9981175609549194,1.0008179970075195,0.9955991036468882,0.99952832538521,32615189292.835373,16136325419.102652,0.0014134251169179,0.0014124271718738,Friday,0,0,0,0,1,0,0,-0.0422700036768597,-0.0431893817347247,0.0031398969892390107,0.0035912077297608255
2020-10-24,0.99952832538521,1.0010465520314789,0.9986372085634896,0.9994453174105984,27323308278.93571,16205055950.57607,-8.304714584206341e-05,-8.30505944472122e-05,Saturday,0,0,0,0,0,1,1,-0.1622520404951977,-0.1770379880527897,0.001447187744008481,0.001703151328727242
2020-10-25,0.9994453174105984,1.0008666730208908,0.9986866672508566,0.9993791381984884,27043670037.59381,16277931584.71827,-6.621594093947358e-05,-6.621813331167136e-05,Sunday,0,0,0,0,0,0,1,-0.0102344210476694,-0.0102871528294679,0.0013095198644616072,0.0015412924242992165
2020-10-26,0.9993791381984884,1.0014626906366129,0.9983323172811164,0.9993589072059228,30948548524.913486,16329238130.100395,-2.024356101937297e-05,-2.0243765923019665e-05,Monday,1,0,0,0,0,0,0,0.1443915889334341,0.1348731324057408,0.0018801750385907306,0.002213701178556814
2020-10-27,0.9993589072059228,1.002644357112514,0.9978469249415464,0.9994278666707428,31568607219.472813,16370731894.600037,6.900370259654842e-05,6.900132195057736e-05,Tuesday,0,1,0,0,0,0,0,0.020035146205974,0.0198370837672291,0.0028804496091903186,0.0033911990748895487
2020-10-28,0.9994278666707428,1.0022616556384818,0.997596068109854,0.99997253116741,33323880103.859985,16422539222.832794,0.0005449762957696,0.0005448278501186,Wednesday,0,0,1,0,0,0,0,0.0556018474994501,0.0541110758344452,0.0028021752903396972,0.00328188590017746
2020-10-29,0.99997253116741,1.0022669319336228,0.9972966888024376,1.0000361976951104,32271962635.20145,16493255487.027426,6.366827659354257e-05,6.366624985484589e-05,Thursday,0,0,0,1,0,0,0,-0.0315664762140555,-0.0320754368119762,0.002985592773902139,0.0035150441335253754
2020-10-30,1.0000361976951104,1.0016624974106911,0.996815864473059,0.9996143709371396,32663276653.688747,16542812151.416073,-0.0004218114893671,-0.0004219004768582,Friday,0,0,0,0,1,0,0,0.0121255103976991,0.0120525853072787,0.002912921626923177,0.0034196641763339693
2020-10-31,0.9996143709371396,1.003925412821013,0.9977471909492523,0.9977885845185388,29595186197.10052,16556443198.128113,-0.0018264907665234,-0.0018281608346693,Saturday,0,0,0,0,0,1,1,-0.093930884188918,-0.0986396890816465,0.0037073117191819987,0.004214544998968361
2020-11-01,0.9977885845185388,1.0013730642972594,0.997277534066513,0.9999922204188016,26297059579.588787,16640884130.482904,0.0022085198552619,0.0022060846600785,Sunday,0,0,0,0,0,0,1,-0.1114413200696421,-0.1181545897524058,0.0024612806387235868,0.0025530403122667805
2020-11-02,0.9999922204188016,1.0007333739304276,0.9964664150482128,0.999082622778767,28096233240.09208,16659744480.924412,-0.0009096047163783,-0.0009100186577827,Monday,1,0,0,0,0,0,0,0.0684172941487257,0.0661783890832807,0.0025661667686003656,0.0029680193098938048
2020-11-03,0.999082622778767,1.0006861310366992,0.995664232452934,0.9982004028851006,28901913904.04428,16693567132.210732,-0.0008830299652422,-0.0008834200658659,Tuesday,0,1,0,0,0,0,0,0.0286757536879544,0.0282722990199284,0.003021477470676168,0.003514890780923684
2020-11-04,0.9982004028851006,1.0059777747651,0.9970661002014672,1.000413799772509,28799779809.76821,16759372852.31906,0.0022173872911803,0.0022149325161024,Wednesday,0,0,1,0,0,0,0,-0.0035338176777898,-0.0035400763605258,0.0053439082281483445,0.006139525131850358
2020-11-05,1.000413799772509,1.00690836759364,0.9955100523831828,0.9955100523831828,34421016551.61209,16836109588.57096,-0.0049017190590947,-0.0049137718864749,Thursday,0,0,0,1,0,0,0,0.1951833235869839,0.178299582476939,0.0068371922458318485,0.0074483716220290356
2020-11-06,0.9955100523831828,1.00314501271199,0.9955100523831828,1.0003106255948244,44427697607.99384,16992813034.821083,0.0048222247481573,0.0048106350661632,Friday,0,0,0,0,1,0,0,0.2907142803693023,0.2551957708477735,0.0045883688033314315,0.004499569744515787
2020-11-07,1.0003106255948244,1.002159581652788,0.9973746076908768,1.0000655718876008,40211196209.92102,17126981047.85282,-0.0002449776109074,-0.0002450076228239,Saturday,0,0,0,0,0,1,1,-0.0949070427929209,-0.0997176254111066,0.002874344661271911,0.003380854526723732
2020-11-08,1.0000655718876008,1.0021899901045386,0.9991553446404378,0.9992470788279024,38494499538.07446,17211083022.43166,-0.0008184393930824,-0.0008187744974567,Sunday,0,0,0,0,0,0,1,-0.0426920070441229,-0.0436301075860723,0.001821266624934421,0.002083119456882647
2020-11-09,0.9992470788279024,1.003724519083594,0.997568345668301,0.9996582426259604,33165012115.075344,17259561226.362244,0.0004114736052471,0.0004113889731983,Monday,1,0,0,0,0,0,0,-0.1384480247035757,-0.1490198936715848,0.003694782155308656,0.004342752937739562
2020-11-10,0.9996582426259604,1.0019054503633291,0.9971119338178484,0.9990892747183966,34206254709.313274,17345666607.59728,-0.0005691624230188,-0.0005693244574362,Tuesday,0,1,0,0,0,0,0,0.0313958152834392,0.0309130453096777,0.002880220662839414,0.003372689179219565
2020-11-11,0.9990892747183966,1.000900145819424,0.9975378913424512,0.999629055483352,33144407527.938766,17451264307.450516,0.0005402728050578,0.0005401269102522,Wednesday,0,0,1,0,0,0,0,-0.0310424859546345,-0.0315345132070193,0.0020208197260532966,0.002355532006936975
2020-11-12,0.999629055483352,1.0032015001815155,0.996172121471102,1.0015655708811928,32215365358.45604,17555633527.67696,0.0019372340041721,0.0019353599862624,Thursday,0,0,0,1,0,0,0,-0.028030133551176,-0.0284304765981174,0.004222912108923457,0.004824402310845634
2020-11-13,1.0015655708811928,1.0015655708811928,0.9975403226293164,0.9999905555003096,32501682756.435966,17695672247.817917,-0.0015725534370131,-0.0015737911969685,Friday,0,0,0,0,1,0,0,0.0088876036262235,0.0088483413374058,0.002418492399960982,0.002674285109516662
2020-11-14,0.9999905555003096,1.0022276341419016,0.9972208815355528,0.9998150603665792,30106749660.779728,17831277288.16162,-0.0001754967912097,-0.0001755121925735,Saturday,0,0,0,0,0,1,1,-0.0736864338257069,-0.0765424772779665,0.003007697008956678,0.0035396120810304932
2020-11-15,0.9998150603665792,1.0030210208348542,0.9991130881964804,1.0030210208348542,26402521802.7164,17881032217.250385,0.0032065534871015,0.0032014234580184,Sunday,0,0,0,0,0,0,1,-0.1230364585948263,-0.1312898594180209,0.002344454052225188,0.0019132547999518889
2020-11-16,1.0030210208348542,1.0033632992433368,0.997852011228145,1.0011812142004306,28592617527.57989,17883561329.291233,-0.0018342652807936,-0.0018359496053343,Monday,1,0,0,0,0,0,0,0.0829502477539159,0.079689027678216,0.0033078640949941165,0.003723801493895221
2020-11-17,1.0011812142004306,1.0018202918791546,0.9959438116068944,1.0018202918791546,35372088276.764366,17946001742.0537,0.0006383236817266,0.0006381200398203,Tuesday,0,1,0,0,0,0,0,0.23710563548948,0.2127744862796196,0.0035331461233721246,0.004141012316867748
2020-11-18,1.0004668931303258,1.0045905639814836,0.9965330124889822,1.000249217355223,47009975261.25514,18029314106.426205,-0.0015682199059718,-0.0015694508499041,Wednesday,0,0,1,0,0,0,0,0.3290132856570871,0.2844367764133362,0.004836361969347993,0.005692774808114466
2020-11-19,1.000249217355223,1.003171034562693,0.996946677824318,1.0003935930778842,43467418340.70297,18116409784.198536,0.0001443397506901,0.0001443293347106,Thursday,0,0,0,1,0,0,0,-0.0753575576431304,-0.0783481650023431,0.003737899248170843,0.004400125740755909
2020-11-20,1.0003935930778842,1.0024380270299302,0.9952411246186076,0.9995917535571396,40318264739.1956,18197850024.69009,-0.0008015240464281,-0.0008018454385738,Friday,0,0,0,0,1,0,0,-0.072448599933493,-0.0752070681745968,0.004327220490590419,0.005070479846004731
2020-11-21,0.9995917535571396,1.002567540268348,0.9963296573112153,0.9978157408851812,47212139837.45632,18365132193.345108,-0.0017767380189345,-0.0017783182900243,Saturday,0,0,0,0,0,1,1,0.1709864038756312,0.1578464738527283,0.0037483094849863983,0.004272653547146517
2020-11-22,0.9978157408851812,1.0047879247939864,0.9964808670865272,0.9992549551187716,58477351429.37834,18435792650.636395,0.0014423647319028,0.0014413255230517,Sunday,0,0,0,0,0,0,1,0.2386083670578436,0.2139884647532,0.004985762287483655,0.005801531530056042
2020-11-23,0.9992549551187716,1.0015304731804695,0.994760223842809,0.9989070488835404,58254223373.77677,18483093896.231064,-0.0003481656342547,-0.000348226257981,Monday,1,0,0,0,0,0,0,-0.0038156320378333,-0.0038229301322342,0.004073519644078465,0.004791317062194511
2020-11-24,0.9989070488835404,1.0015601964549232,0.9950688220061856,0.9980627162746266,71879289699.61752,18622787571.004456,-0.0008452564328758,-0.0008456138635223,Tuesday,0,1,0,0,0,0,0,0.2338897600336751,0.2101715860255075,0.003905063341118167,0.004567723550900461
2020-11-25,0.9980627162746266,1.0023457945767602,0.9934828851529458,0.9973266212117656,65006454780.56154,18622201607.84144,-0.0007375238558239,-0.0007377959603401,Wednesday,0,0,1,0,0,0,0,-0.0956163443987476,-0.1005016108322344,0.005333879205577732,0.006263399129555279
2020-11-26,0.9973266212117656,1.009653001566506,0.9935248491346405,1.0013061156395384,70676782493.33005,18957017419.98538,0.003990161641266,0.0039822220594397,Thursday,0,0,0,1,0,0,0,0.0872271489332789,0.0836305549680335,0.00967078579170186,0.011114226816401623
2020-11-27,1.0013061156395384,1.007633825679436,0.9968995779700736,1.0000278526191062,64612399406.5489,18988228707.70009,-0.0012765956389029,-0.0012774111812679,Friday,0,0,0,0,1,0,0,-0.085804459015285,-0.0897107906016222,0.0064320548036542686,0.007531433658250859
2020-11-28,1.0000278526191062,1.0031376993721437,0.9977733700252516,0.9991823944527376,44611377709.98825,19059411178.163788,-0.0008454346188001,-0.0008457922002028,Saturday,0,0,0,0,0,1,1,-0.3095539227805461,-0.3704174015507984,0.0032201489221862496,0.0037548159436769928
2020-11-29,0.9991823944527376,1.003314691498665,0.996884946651746,1.003314691498665,43268243669.162,19125756014.176315,0.0041356783995285,0.004127149987377,Sunday,0,0,0,0,0,0,1,-0.0301074324482367,-0.0305699687197827,0.0038610832001139913,0.0037532561963655267
2020-11-30,1.003314691498665,1.003314691498665,0.9906282369551104,0.9947800390894972,47667288365.65593,19128232770.970364,-0.0085064561313454,-0.0085428425224024,Monday,1,0,0,0,0,0,0,0.1016691301391834,0.0968264207654301,0.0076422400290257755,0.007264508258442261
2020-12-01,0.9947800390894972,1.0039444252270833,0.9938428576831748,0.9951010701897416,61056445468.242256,19161322157.21445,0.0003227156633924,0.0003226636018931,Tuesday,0,1,0,0,0,0,0,0.2808877442299224,0.247553387716371,0.0060733806093394085,0.007148046551106321
2020-12-02,0.9951010701897416,1.005385791210701,0.991455450179096,1.001843411932927,58068500554.75306,19410018506.70024,0.0067755346116749,0.006752683836447,Wednesday,0,0,1,0,0,0,0,-0.0489374199656502,-0.0501754141492413,0.00837939234735562,0.008928775734504306
2020-12-03,1.001843411932927,1.0026150969730705,0.997738280607308,1.0012616153597722,43218258139.39759,19459959539.314804,-0.0005807260558137,-0.0005808947424999,Thursday,0,0,0,1,0,0,0,-0.2557366261137241,-0.2953603096322835,0.002928315112515322,0.003428872151799814
2020-12-04,1.0012616153597722,1.0039867977335015,0.996389552682974,0.996389552682974,40080221556.85946,19551510442.43793,-0.0048659237526523,-0.0048778009041753,Friday,0,0,0,0,1,0,0,-0.072609048065209,-0.0753800634506419,0.004561774162192394,0.004433667368404498
2020-12-05,0.996389552682974,1.0034577727951643,0.996389552682974,1.0016833187810186,44667244389.57561,19650767228.67848,0.0053129482176825,0.0052988843002182,Saturday,0,0,0,0,0,1,1,0.1144460448206057,0.1083574606670474,0.004245240529193451,0.0037599799813964195
2020-12-06,1.0016833187810186,1.0021159126558,0.9978862292763488,1.001336844942935,35945448222.619415,19676668917.25716,-0.0003458915922701,-0.0003459514265648,Sunday,0,0,0,0,0,0,1,-0.1952615677584014,-0.2172379832568283,0.002540184811152954,0.002983100002489604
2020-12-07,1.001336844942935,1.001336844942935,0.9971836250965402,0.9996595161363528,34430283496.6396,19687561186.58185,-0.0016750894716929,-0.0016764940027579,Monday,1,0,0,0,0,0,0,-0.0421517827958635,-0.0430659507202023,0.0024961128405904115,0.0027480330457814836
2020-12-08,0.9996595161363528,1.0032481829647633,0.991173125783594,0.9981188113665588,35560572849.68299,19738694303.416115,-0.0015412295335803,-0.0015424184495699,Tuesday,0,1,0,0,0,0,0,0.0328283487167251,0.0323010085825078,0.007272184128136643,0.008508507113833434
